algorithm;dataset;privacyModel;k;qids;weighted;iterations;eliteFraction;crossoverFraction;productionFraction;mutationProbability;immigrationFraction;immigrationInterval;subpopulationSize;trianglePattern;dualPopulation;timeLimit;stepLimit;limitByOptimalLoss;batchNumber;time;externalUtility;internalUtility;tuningParameter;gaImplementation
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;5000;2147483647;false;1;20206;0.762314683;0;gaImplementation;1
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;5000;2147483647;false;1;20143;0.774518934;0;gaImplementation;2
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;10000;2147483647;false;1;30116;0.79274106;0;gaImplementation;1
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;10000;2147483647;false;1;60153;0.866768973;0;gaImplementation;2
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;20000;2147483647;false;1;100191;0.861493655;0;gaImplementation;1
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;20000;2147483647;false;1;140315;0.946261502;0;gaImplementation;2
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;30000;2147483647;false;1;210203;0.885984797;0;gaImplementation;1
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;30000;2147483647;false;1;150270;0.937741862;0;gaImplementation;2
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;5000;2147483647;false;1;50312;0.858770155;0;gaImplementation;1
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;5000;2147483647;false;1;60401;0.88681066;0;gaImplementation;2
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;10000;2147483647;false;1;130430;0.899190548;0;gaImplementation;1
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;10000;2147483647;false;1;110435;0.926115416;0;gaImplementation;2
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;20000;2147483647;false;1;320465;0.937525883;0;gaImplementation;1
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;20000;2147483647;false;1;320569;0.946578709;0;gaImplementation;2
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;30000;2147483647;false;1;600602;0.944542434;0;gaImplementation;1
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;30000;2147483647;false;1;690837;0.956717735;0;gaImplementation;2
BEST_EFFORT_GENETIC;CREDITCARD;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;5000;2147483647;false;1;151410;0.66164827;0;gaImplementation;1
BEST_EFFORT_GENETIC;CREDITCARD;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;5000;2147483647;false;1;156551;0.678991598;0;gaImplementation;2
BEST_EFFORT_GENETIC;CREDITCARD;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;10000;2147483647;false;1;351796;0.681152442;0;gaImplementation;1
BEST_EFFORT_GENETIC;CREDITCARD;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;10000;2147483647;false;1;401930;0.731441486;0;gaImplementation;2
BEST_EFFORT_GENETIC;CREDITCARD;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;20000;2147483647;false;1;801803;0.734269387;0;gaImplementation;1
BEST_EFFORT_GENETIC;CREDITCARD;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;20000;2147483647;false;1;861927;0.805041467;0;gaImplementation;2
BEST_EFFORT_GENETIC;CREDITCARD;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;30000;2147483647;false;1;1111871;0.799153077;0;gaImplementation;1
BEST_EFFORT_GENETIC;CREDITCARD;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;30000;2147483647;false;1;1321916;0.819257904;0;gaImplementation;2
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;5000;2147483647;false;2;25149;0.769058967;0;gaImplementation;1
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;5000;2147483647;false;2;20154;0.70944302;0;gaImplementation;2
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;10000;2147483647;false;2;40152;0.771898814;0;gaImplementation;1
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;10000;2147483647;false;2;70186;0.868945975;0;gaImplementation;2
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;20000;2147483647;false;2;100252;0.837151159;0;gaImplementation;1
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;20000;2147483647;false;2;140233;0.932610018;0;gaImplementation;2
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;30000;2147483647;false;2;210284;0.949663924;0;gaImplementation;1
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;30000;2147483647;false;2;270270;0.990218827;0;gaImplementation;2
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;5000;2147483647;false;2;30244;0.861688871;0;gaImplementation;1
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;5000;2147483647;false;2;30318;0.876668691;0;gaImplementation;2
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;10000;2147483647;false;2;200526;0.901296685;0;gaImplementation;1
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;10000;2147483647;false;2;120475;0.904258075;0;gaImplementation;2
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;20000;2147483647;false;2;360573;0.935415787;0;gaImplementation;1
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;20000;2147483647;false;2;540939;0.953248696;0;gaImplementation;2
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;30000;2147483647;false;2;720641;0.932058216;0;gaImplementation;1
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;30000;2147483647;false;2;690759;0.961636442;0;gaImplementation;2
BEST_EFFORT_GENETIC;CREDITCARD;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;5000;2147483647;false;2;110906;0.672723245;0;gaImplementation;1
BEST_EFFORT_GENETIC;CREDITCARD;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;5000;2147483647;false;2;166470;0.686316148;0;gaImplementation;2
BEST_EFFORT_GENETIC;CREDITCARD;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;10000;2147483647;false;2;331506;0.683306304;0;gaImplementation;1
BEST_EFFORT_GENETIC;CREDITCARD;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;10000;2147483647;false;2;341351;0.772463694;0;gaImplementation;2
BEST_EFFORT_GENETIC;CREDITCARD;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;20000;2147483647;false;2;721716;0.74422558;0;gaImplementation;1
BEST_EFFORT_GENETIC;CREDITCARD;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;20000;2147483647;false;2;781775;0.78773902;0;gaImplementation;2
BEST_EFFORT_GENETIC;CREDITCARD;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;30000;2147483647;false;2;1352004;0.801497843;0;gaImplementation;1
BEST_EFFORT_GENETIC;CREDITCARD;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;30000;2147483647;false;2;1291805;0.846477036;0;gaImplementation;2
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;5000;2147483647;false;3;30154;0.744122306;0;gaImplementation;1
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;5000;2147483647;false;3;25148;0.800443433;0;gaImplementation;2
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;10000;2147483647;false;3;60170;0.783484583;0;gaImplementation;1
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;10000;2147483647;false;3;60214;0.822745824;0;gaImplementation;2
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;20000;2147483647;false;3;120155;0.878504673;0;gaImplementation;1
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;20000;2147483647;false;3;160271;0.948167362;0;gaImplementation;2
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;30000;2147483647;false;3;180260;0.89633455;0;gaImplementation;1
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;30000;2147483647;false;3;150195;0.925271936;0;gaImplementation;2
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;5000;2147483647;false;3;55315;0.874449255;0;gaImplementation;1
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;5000;2147483647;false;3;55311;0.896239705;0;gaImplementation;2
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;10000;2147483647;false;3;110363;0.904744938;0;gaImplementation;1
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;10000;2147483647;false;3;210603;0.925929906;0;gaImplementation;2
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;20000;2147483647;false;3;320437;0.92184685;0;gaImplementation;1
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;20000;2147483647;false;3;460701;0.953178268;0;gaImplementation;2
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;30000;2147483647;false;3;660714;0.935282121;0;gaImplementation;1
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;30000;2147483647;false;3;780815;0.956228868;0;gaImplementation;2
BEST_EFFORT_GENETIC;CREDITCARD;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;5000;2147483647;false;3;151445;0.664859963;0;gaImplementation;1
BEST_EFFORT_GENETIC;CREDITCARD;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;5000;2147483647;false;3;151564;0.681595716;0;gaImplementation;2
BEST_EFFORT_GENETIC;CREDITCARD;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;10000;2147483647;false;3;361561;0.681669179;0;gaImplementation;1
BEST_EFFORT_GENETIC;CREDITCARD;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;10000;2147483647;false;3;311545;0.736494273;0;gaImplementation;2
BEST_EFFORT_GENETIC;CREDITCARD;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;20000;2147483647;false;3;721670;0.734544362;0;gaImplementation;1
BEST_EFFORT_GENETIC;CREDITCARD;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;20000;2147483647;false;3;821750;0.811931266;0;gaImplementation;2
BEST_EFFORT_GENETIC;CREDITCARD;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;30000;2147483647;false;3;1111713;0.787761457;0;gaImplementation;1
BEST_EFFORT_GENETIC;CREDITCARD;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;30000;2147483647;false;3;1111461;0.874446436;0;gaImplementation;2
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;5000;2147483647;false;4;30147;0.720853989;0;gaImplementation;1
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;5000;2147483647;false;4;20148;0.707212343;0;gaImplementation;2
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;10000;2147483647;false;4;40128;0.794890658;0;gaImplementation;1
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;10000;2147483647;false;4;30156;0.851121246;0;gaImplementation;2
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;20000;2147483647;false;4;200425;0.853730538;0;gaImplementation;1
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;20000;2147483647;false;4;180295;0.951101625;0;gaImplementation;2
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;30000;2147483647;false;4;150181;0.930184123;0;gaImplementation;1
BEST_EFFORT_GENETIC;SS13ACS;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;30000;2147483647;false;4;270314;0.977372964;0;gaImplementation;2
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;5000;2147483647;false;4;40304;0.886953619;0;gaImplementation;1
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;5000;2147483647;false;4;40358;0.881428246;0;gaImplementation;2
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;10000;2147483647;false;4;70259;0.881973261;0;gaImplementation;1
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;10000;2147483647;false;4;130377;0.90870401;0;gaImplementation;2
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;20000;2147483647;false;4;340415;0.929706996;0;gaImplementation;1
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;20000;2147483647;false;4;400674;0.941306529;0;gaImplementation;2
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;true;30000;2147483647;false;4;690690;0.948983314;0;gaImplementation;1
BEST_EFFORT_GENETIC;MACH2019;POPULATION_UNIQUENESS;5;0;false;2147483647;0.2;0.4;0.8;0.05;0.2;10;100;false;false;30000;2147483647;false;4;480637;0.967595409;0;gaImplementation;2
